* skip=18 (so viele Zeilen beim Import dieser Datei überspringen, um als 1. Zeile die Zeile mit den Spaltentiteln einzulesen)
* Copyright:		Jeder kann diese Daten frei und unentgeltlich nutzen 
* Originalquelle: 	Statistisches Bundesamt nach IFG-Antrag von Spiegel Online (gestellt am 27. September 2013, stattgegeben am 08. November 2013 mit zweiwöchiger Fristüberschreitung). Am 08. November 2013 stellte das Statistische Bundesamt den Datensatz als PDF auch zum freien Download online unter https://ergebnisse.zensus2011.de/docs/Zensus_Gemeinden_relativer_Standardfehler.pdf
* Text-Codierung:	Latin-1 (ISO 8859-1)
*
** Spalten:
* 
* 1. RS_12:		Eindeutiger 12-stelliger Regionalschlüssel der Gemeinde (siehe https://de.wikipedia.org/wiki/Amtlicher_Gemeindeschl%C3%BCssel#Regionalschl.C3.BCssel)
* 2. Gemeinde: 		Name der Gemeinde
* 3. Land:		Bundesland, in dem die Gemeinde liegt
* 4. Kreis:		Kreis, in dem die Gemeinde liegt
* 5. Teil_Nr:		Nummer des Stadtteils, wenn die Stichprobe auf Stadtteil-Ebene erhoben wurde
* 6. Teil_Name:		Name des Stadtteils, wenn die Stichprobe auf Stadtteil-Ebene erhoben wurde; die Stadtteile wurden nicht immer benannt und entsprachen nicht immer echten Untergliederungen der Stadt  
* 			siehe auch gesonderte Datei "Stichprobenfehler_Zensus_Stadtteile_Erklaerung_Destatis_latin1.txt"
* 7. Fehler_Gem:	Stichprobenfehler ("einfacher relativer Standardfehler") der Gemeinde insgesamt in Prozent (auch, wenn die Stichprobe auf Stadtteil-Ebene erhoben wurde)
* 8. Fehler_Teil:	Stichprobenfehler des Stadtteils, wenn die Stichprobe auf Stadtteil-Ebene erhoben wurde
*
*
"RS_12";"Gemeinde";"Land";"Kreis";Teil_Nr;"Teil-Name";Fehler_Gem;Fehler_Teil
"065330003003";"Bad Camberg";"Hessen";"Limburg-Weilburg";-;"-";0,6;0,6
"065320012012";"Herborn";"Hessen";"Lahn-Dill-Kreis";-;"-";0,6;0,6
"065310018018";"Wettenberg";"Hessen";"Gießen";-;"-";0,6;0,6
"064320018018";"Pfungstadt";"Hessen";"Darmstadt-Dieburg";-;"-";0,6;0,6
"059740016016";"Erwitte";"Nordrhein-Westfalen";"Soest";-;"-";0,6;0,6
"055700044044";"Telgte";"Nordrhein-Westfalen";"Warendorf";-;"-";0,6;0,6
"055620032032";"Recklinghausen";"Nordrhein-Westfalen";"Recklinghausen";-;"-";0,6;0,6
"053780032032";"Wermelskirchen";"Nordrhein-Westfalen";"Rheinisch-Bergischer Kreis";-;"-";0,6;0,6
"053700036036";"Wassenberg";"Nordrhein-Westfalen";"Heinsberg";-;"-";0,6;0,6
"053620036036";"Pulheim";"Nordrhein-Westfalen";"Rhein-Erft-Kreis";-;"-";0,6;0,6
"053620016016";"Elsdorf";"Nordrhein-Westfalen";"Rhein-Erft-Kreis";-;"-";0,6;0,6
"053580048048";"Niederzier";"Nordrhein-Westfalen";"Düren";-;"-";0,6;0,6
"051580024024";"Mettmann";"Nordrhein-Westfalen";"Mettmann";-;"-";0,6;0,6
"034590013013";"Bohmte";"Niedersachsen";"Osnabrück";-;"-";0,6;0,6
"033590028028";"Jork";"Niedersachsen";"Stade";-;"-";0,6;0,6
"033520050050";"Schiffdorf";"Niedersachsen";"Cuxhaven";-;"-";0,6;0,6
"032575403006";"Bad Nenndorf";"Niedersachsen";"Schaumburg";-;"-";0,6;0,6
"032410020020";"Wennigsen (Deister)";"Niedersachsen";"Region Hannover";-;"-";0,6;0,6
"032410019019";"Wedemark";"Niedersachsen";"Region Hannover";-;"-";0,6;0,6
"010030000000";"Lübeck";"Schleswig-Holstein";"Lübeck, Hansestadt";-;"-";0,6;0,6
"145225109180";"Freiberg";"Sachsen";"Mittelsachsen";-;"-";0,61;0,61
"120600005005";"Ahrensfelde";"Brandenburg";"Barnim";-;"-";0,61;0,61
"100440111111";"Dillingen/Saar";"Saarland";"Saarlouis";-;"-";0,61;0,61
"095740117117";"Burgthann";"Bayern";"Nürnberger Land";-;"-";0,61;0,61
"091900141141";"Penzberg";"Bayern";"Weilheim-Schongau";-;"-";0,61;0,61
"091840134134";"Oberhaching";"Bayern";"München";-;"-";0,61;0,61
"091790134134";"Maisach";"Bayern";"Fürstenfeldbruck";-;"-";0,61;0,61
"091730147147";"Wolfratshausen";"Bayern";"Bad Tölz-Wolfratshausen";-;"-";0,61;0,61
"091710113113";"Burgkirchen a.d. Alz";"Bayern";"Altötting";-;"-";0,61;0,61
"084365005082";"Weingarten";"Baden-Württemberg";"Ravensburg";-;"-";0,61;0,61
"084360010010";"Bad Wurzach";"Baden-Württemberg";"Ravensburg";-;"-";0,61;0,61
"082150110110";"Waldbronn";"Baden-Württemberg";"Karlsruhe";-;"-";0,61;0,61
"081350015015";"Gerstetten";"Baden-Württemberg";"Heidenheim";-;"-";0,61;0,61
"081190041041";"Korb";"Baden-Württemberg";"Rems-Murr-Kreis";-;"-";0,61;0,61
"073390030030";"Ingelheim am Rhein";"Rheinland-Pfalz";"Mainz-Bingen";-;"-";0,61;0,61
"073380019019";"Mutterstadt";"Rheinland-Pfalz";"Rhein-Pfalz-Kreis";-;"-";0,61;0,61
"064340006006";"Kronberg im Taunus";"Hessen";"Hochtaunuskreis";-;"-";0,61;0,61
"064310013013";"Lampertheim";"Hessen";"Bergstraße";-;"-";0,61;0,61
"059700028028";"Bad Laasphe";"Nordrhein-Westfalen";"Siegen-Wittgenstein";-;"-";0,61;0,61
"059700004004";"Bad Berleburg";"Nordrhein-Westfalen";"Siegen-Wittgenstein";-;"-";0,61;0,61
"059620028028";"Kierspe";"Nordrhein-Westfalen";"Märkischer Kreis";-;"-";0,61;0,61
"059620024024";"Iserlohn";"Nordrhein-Westfalen";"Märkischer Kreis";-;"-";0,61;0,61
"059580044044";"Sundern (Sauerland)";"Nordrhein-Westfalen";"Hochsauerlandkreis";-;"-";0,61;0,61
"057700004004";"Bad Oeynhausen";"Nordrhein-Westfalen";"Minden-Lübbecke";-;"-";0,61;0,61
"057660056056";"Oerlinghausen";"Nordrhein-Westfalen";"Lippe";-;"-";0,61;0,61
"055620024024";"Marl";"Nordrhein-Westfalen";"Recklinghausen";-;"-";0,61;0,61
"055620020020";"Herten";"Nordrhein-Westfalen";"Recklinghausen";-;"-";0,61;0,61
"055580008008";"Billerbeck";"Nordrhein-Westfalen";"Coesfeld";-;"-";0,61;0,61
"053740048048";"Wiehl";"Nordrhein-Westfalen";"Oberbergischer Kreis";-;"-";0,61;0,61
"053740036036";"Radevormwald";"Nordrhein-Westfalen";"Oberbergischer Kreis";-;"-";0,61;0,61
"051140000000";"Krefeld";"Nordrhein-Westfalen";"Krefeld, Stadt";-;"-";0,61;0,61
"034580005005";"Ganderkesee";"Niedersachsen";"Oldenburg";-;"-";0,61;0,61
"034020000000";"Emden";"Niedersachsen";"Emden, Stadt";-;"-";0,61;0,61
"033530026026";"Neu Wulmstorf";"Niedersachsen";"Harburg";-;"-";0,61;0,61
"032540026026";"Nordstemmen";"Niedersachsen";"Hildesheim";-;"-";0,61;0,61
"032520007007";"Hessisch Oldendorf";"Niedersachsen";"Hameln-Pyrmont";-;"-";0,61;0,61
"032520002002";"Bad Münder am Deister";"Niedersachsen";"Hameln-Pyrmont";-;"-";0,61;0,61
"032510012012";"Diepholz";"Niedersachsen";"Diepholz";-;"-";0,61;0,61
"010600004004";"Bad Bramstedt";"Schleswig-Holstein";"Segeberg";-;"-";0,61;0,61
"010550032032";"Neustadt in Holstein";"Schleswig-Holstein";"Ostholstein";-;"-";0,61;0,61
"010550012012";"Eutin";"Schleswig-Holstein";"Ostholstein";-;"-";0,61;0,61
"010530090090";"Mölln";"Schleswig-Holstein";"Herzogtum Lauenburg";-;"-";0,61;0,61
"130010000000";"Greifswald";"Mecklenburg-Vorpommern";"Greifswald";-;"-";0,62;0,62
"120650096096";"Glienicke/Nordbahn";"Brandenburg";"Oberhavel";-;"-";0,62;0,62
"120610433433";"Schönefeld";"Brandenburg";"Dahme-Spreewald";-;"-";0,62;0,62
"100440114114";"Rehlingen-Siersburg";"Saarland";"Saarlouis";-;"-";0,62;0,62
"097760116116";"Lindau (Bodensee)";"Bayern";"Lindau (Bodensee)";-;"-";0,62;0,62
"095760143143";"Roth";"Bayern";"Roth";-;"-";0,62;0,62
"094790152152";"Selb";"Bayern";"Wunsiedel i.Fichtelgebirge";-;"-";0,62;0,62
"091780145145";"Neufahrn b. Freising";"Bayern";"Freising";-;"-";0,62;0,62
"091780120120";"Eching";"Bayern";"Freising";-;"-";0,62;0,62
"091630000000";"Rosenheim";"Bayern";"Rosenheim";-;"-";0,62;0,62
"083375007126";"Waldshut-Tiengen";"Baden-Württemberg";"Waldshut";-;"-";0,62;0,62
"083355006079";"Stockach";"Baden-Württemberg";"Konstanz";-;"-";0,62;0,62
"083155012074";"Müllheim";"Baden-Württemberg";"Breisgau-Hochschwarzwald";-;"-";0,62;0,62
"081265003046";"Künzelsau";"Baden-Württemberg";"Hohenlohekreis";-;"-";0,62;0,62
"081255008065";"Neckarsulm";"Baden-Württemberg";"Heilbronn";-;"-";0,62;0,62
"065320021021";"Solms";"Hessen";"Lahn-Dill-Kreis";-;"-";0,62;0,62
"065310011011";"Lich";"Hessen";"Gießen";-;"-";0,62;0,62
"064380011011";"Rodgau";"Hessen";"Offenbach";-;"-";0,62;0,62
"064340007007";"Neu-Anspach";"Hessen";"Hochtaunuskreis";-;"-";0,62;0,62
"059780036036";"Unna";"Nordrhein-Westfalen";"Unna";-;"-";0,62;0,62
"057700020020";"Lübbecke";"Nordrhein-Westfalen";"Minden-Lübbecke";-;"-";0,62;0,62
"057660040040";"Lage";"Nordrhein-Westfalen";"Lippe";-;"-";0,62;0,62
"057660016016";"Blomberg";"Nordrhein-Westfalen";"Lippe";-;"-";0,62;0,62
"055540064064";"Velen";"Nordrhein-Westfalen";"Borken";-;"-";0,62;0,62
"053780016016";"Leichlingen (Rhld.)";"Nordrhein-Westfalen";"Rheinisch-Bergischer Kreis";-;"-";0,62;0,62
"051540052052";"Straelen";"Nordrhein-Westfalen";"Kleve";-;"-";0,62;0,62
"051540008008";"Emmerich am Rhein";"Nordrhein-Westfalen";"Kleve";-;"-";0,62;0,62
"034610007007";"Nordenham";"Niedersachsen";"Wesermarsch";-;"-";0,62;0,62
"034600009009";"Vechta";"Niedersachsen";"Vechta";-;"-";0,62;0,62
"033610001001";"Achim";"Niedersachsen";"Verden";-;"-";0,62;0,62
"033560009009";"Schwanewede";"Niedersachsen";"Osterholz";-;"-";0,62;0,62
"032520001001";"Aerzen";"Niedersachsen";"Hameln-Pyrmont";-;"-";0,62;0,62
"032410015015";"Seelze";"Niedersachsen";"Region Hannover";-;"-";0,62;0,62
"031540019019";"Schöningen";"Niedersachsen";"Helmstedt";-;"-";0,62;0,62
"031520021021";"Rosdorf";"Niedersachsen";"Göttingen";-;"-";0,62;0,62
"031520016016";"Hann. Münden";"Niedersachsen";"Göttingen";-;"-";0,62;0,62
"010620009009";"Barsbüttel";"Schleswig-Holstein";"Stormarn";-;"-";0,62;0,62
"010560044044";"Schenefeld";"Schleswig-Holstein";"Pinneberg";-;"-";0,62;0,62
"010560041041";"Quickborn";"Schleswig-Holstein";"Pinneberg";-;"-";0,62;0,62
"010560039039";"Pinneberg";"Schleswig-Holstein";"Pinneberg";-;"-";0,62;0,62
"150900535535";"Stendal";"Sachsen-Anhalt";"Stendal";-;"-";0,63;0,63
"096750141141";"Kitzingen";"Bayern";"Kitzingen";-;"-";0,63;0,63
"096710130130";"Hösbach";"Bayern";"Aschaffenburg";-;"-";0,63;0,63
"095620000000";"Erlangen";"Bayern";"Erlangen";-;"-";0,63;0,63
"091900140140";"Peiting";"Bayern";"Weilheim-Schongau";-;"-";0,63;0,63
"091870182182";"Wasserburg a. Inn";"Bayern";"Rosenheim";-;"-";0,63;0,63
"084255007071";"Laichingen";"Baden-Württemberg";"Alb-Donau-Kreis";-;"-";0,63;0,63
"083165001009";"Denzlingen";"Baden-Württemberg";"Emmendingen";-;"-";0,63;0,63
"082260012012";"Dossenheim";"Baden-Württemberg";"Rhein-Neckar-Kreis";-;"-";0,63;0,63
"082150108108";"Rheinstetten";"Baden-Württemberg";"Karlsruhe";-;"-";0,63;0,63
"081190079079";"Waiblingen";"Baden-Württemberg";"Rems-Murr-Kreis";-;"-";0,63;0,63
"071310090090";"Grafschaft";"Rheinland-Pfalz";"Ahrweiler";-;"-";0,63;0,63
"066320018018";"Rotenburg a.d. Fulda";"Hessen";"Hersfeld-Rotenburg";-;"-";0,63;0,63
"065340018018";"Stadtallendorf";"Hessen";"Marburg-Biedenkopf";-;"-";0,63;0,63
"065310016016";"Reiskirchen";"Hessen";"Gießen";-;"-";0,63;0,63
"064380006006";"Langen (Hessen)";"Hessen";"Offenbach";-;"-";0,63;0,63
"064330006006";"Groß-Gerau";"Hessen";"Groß-Gerau";-;"-";0,63;0,63
"059780008008";"Bönen";"Nordrhein-Westfalen";"Unna";-;"-";0,63;0,63
"059620060060";"Werdohl";"Nordrhein-Westfalen";"Märkischer Kreis";-;"-";0,63;0,63
"059620052052";"Plettenberg";"Nordrhein-Westfalen";"Märkischer Kreis";-;"-";0,63;0,63
"059620036036";"Meinerzhagen";"Nordrhein-Westfalen";"Märkischer Kreis";-;"-";0,63;0,63
"059620032032";"Lüdenscheid";"Nordrhein-Westfalen";"Märkischer Kreis";-;"-";0,63;0,63
"057740024024";"Hövelhof";"Nordrhein-Westfalen";"Paderborn";-;"-";0,63;0,63
"057740008008";"Bad Lippspringe";"Nordrhein-Westfalen";"Paderborn";-;"-";0,63;0,63
"055700004004";"Ahlen";"Nordrhein-Westfalen";"Warendorf";-;"-";0,63;0,63
"053660028028";"Mechernich";"Nordrhein-Westfalen";"Euskirchen";-;"-";0,63;0,63
"053620040040";"Wesseling";"Nordrhein-Westfalen";"Rhein-Erft-Kreis";-;"-";0,63;0,63
"053580036036";"Linnich";"Nordrhein-Westfalen";"Düren";-;"-";0,63;0,63
"051700020020";"Kamp-Lintfort";"Nordrhein-Westfalen";"Wesel";-;"-";0,63;0,63
"033570008008";"Bremervörde";"Niedersachsen";"Rotenburg (Wümme)";-;"-";0,63;0,63
"150850055055";"Blankenburg (Harz)";"Sachsen-Anhalt";"Harz";-;"-";0,64;0,64
"120730008008";"Angermünde";"Brandenburg";"Uckermark";-;"-";0,64;0,64
"097790194194";"Nördlingen";"Bayern";"Donau-Ries";-;"-";0,64;0,64
"094640000000";"Hof";"Bayern";"Hof";-;"-";0,64;0,64
"092750126126";"Hauzenberg";"Bayern";"Passau";-;"-";0,64;0,64
"091880124124";"Herrsching a. Ammersee";"Bayern";"Starnberg";-;"-";0,64;0,64
"091800117117";"Garmisch-Partenkirchen";"Bayern";"Garmisch-Partenkirchen";-;"-";0,64;0,64
"084355006057";"Tettnang";"Baden-Württemberg";"Bodenseekreis";-;"-";0,64;0,64
"083265001012";"Donaueschingen";"Baden-Württemberg";"Schwarzwald-Baar-Kreis";-;"-";0,64;0,64
"082375002028";"Freudenstadt";"Baden-Württemberg";"Freudenstadt";-;"-";0,64;0,64
"081195006042";"Leutenbach";"Baden-Württemberg";"Rems-Murr-Kreis";-;"-";0,64;0,64
"073320002002";"Bad Dürkheim";"Rheinland-Pfalz";"Bad Dürkheim";-;"-";0,64;0,64
"066350002002";"Bad Arolsen";"Hessen";"Waldeck-Frankenberg";-;"-";0,64;0,64
"064320023023";"Weiterstadt";"Hessen";"Darmstadt-Dieburg";-;"-";0,64;0,64
"059620012012";"Halver";"Nordrhein-Westfalen";"Märkischer Kreis";-;"-";0,64;0,64
"057540020020";"Herzebrock-Clarholz";"Nordrhein-Westfalen";"Gütersloh";-;"-";0,64;0,64
"055540056056";"Stadtlohn";"Nordrhein-Westfalen";"Borken";-;"-";0,64;0,64
"051540036036";"Kleve";"Nordrhein-Westfalen";"Kleve";-;"-";0,64;0,64
"034570018018";"Rhauderfehn";"Niedersachsen";"Leer";-;"-";0,64;0,64
"032520005005";"Emmerthal";"Niedersachsen";"Hameln-Pyrmont";-;"-";0,64;0,64
"010510044044";"Heide";"Schleswig-Holstein";"Dithmarschen";-;"-";0,64;0,64
"146280410410";"Wilsdruff";"Sachsen";"Sächsische Schweiz-Osterzgebirge";-;"-";0,65;0,65
"100420113113";"Merzig";"Saarland";"Merzig-Wadern";-;"-";0,65;0,65
"100410516516";"Quierschied";"Saarland";"Regionalverband Saarbrücken";-;"-";0,65;0,65
"100410513513";"Heusweiler";"Saarland";"Regionalverband Saarbrücken";-;"-";0,65;0,65
"084360049049";"Isny im Allgäu";"Baden-Württemberg";"Ravensburg";-;"-";0,65;0,65
"082375003040";"Horb am Neckar";"Baden-Württemberg";"Freudenstadt";-;"-";0,65;0,65
"082260084084";"Schwetzingen";"Baden-Württemberg";"Rhein-Neckar-Kreis";-;"-";0,65;0,65
"082165005043";"Rastatt";"Baden-Württemberg";"Rastatt";-;"-";0,65;0,65
"081150003003";"Böblingen";"Baden-Württemberg";"Böblingen";-;"-";0,65;0,65
"071435004048";"Montabaur";"Rheinland-Pfalz";"Westerwaldkreis";-;"-";0,65;0,65
"071325002006";"Betzdorf";"Rheinland-Pfalz";"Altenkirchen (Westerwald)";-;"-";0,65;0,65
"066340001001";"Borken (Hessen)";"Hessen";"Schwalm-Eder-Kreis";-;"-";0,65;0,65
"065320011011";"Haiger";"Hessen";"Lahn-Dill-Kreis";-;"-";0,65;0,65
"064340001001";"Bad Homburg v.d. Höhe";"Hessen";"Hochtaunuskreis";-;"-";0,65;0,65
"064330003003";"Büttelborn";"Hessen";"Groß-Gerau";-;"-";0,65;0,65
"064320011011";"Groß-Zimmern";"Hessen";"Darmstadt-Dieburg";-;"-";0,65;0,65
"064110000000";"Darmstadt";"Hessen";"Darmstadt, Wissenschaftsstadt";-;"-";0,65;0,65
"059700036036";"Neunkirchen";"Nordrhein-Westfalen";"Siegen-Wittgenstein";-;"-";0,65;0,65
"055660084084";"Steinfurt";"Nordrhein-Westfalen";"Steinfurt";-;"-";0,65;0,65
"053820024024";"Königswinter";"Nordrhein-Westfalen";"Rhein-Sieg-Kreis";-;"-";0,65;0,65
"053740032032";"Nümbrecht";"Nordrhein-Westfalen";"Oberbergischer Kreis";-;"-";0,65;0,65
"053340002002";"Aachen";"Nordrhein-Westfalen";"Städteregion Aachen";-;"-";0,65;0,65
"034570022022";"Westoverledingen";"Niedersachsen";"Leer";-;"-";0,65;0,65
"033580021021";"Soltau";"Niedersachsen";"Soltau-Fallingbostel";-;"-";0,65;0,65
"032510042042";"Twistringen";"Niedersachsen";"Diepholz";-;"-";0,65;0,65
"010590183183";"Handewitt";"Schleswig-Holstein";"Schleswig-Flensburg";-;"-";0,65;0,65
"010580043043";"Eckernförde";"Schleswig-Holstein";"Rendsburg-Eckernförde";-;"-";0,65;0,65
"010570062062";"Preetz";"Schleswig-Holstein";"Plön";-;"-";0,65;0,65
"120660304304";"Senftenberg";"Brandenburg";"Oberspreewald-Lausitz";-;"-";0,66;0,66
"097750152152";"Senden";"Bayern";"Neu-Ulm";-;"-";0,66;0,66
"084365005064";"Ravensburg";"Baden-Württemberg";"Ravensburg";-;"-";0,66;0,66
"084355003034";"Markdorf";"Baden-Württemberg";"Bodenseekreis";-;"-";0,66;0,66
"082265010098";"Wiesloch";"Baden-Württemberg";"Rhein-Neckar-Kreis";-;"-";0,66;0,66
"082260041041";"Leimen";"Baden-Württemberg";"Rhein-Neckar-Kreis";-;"-";0,66;0,66
"066360003003";"Eschwege";"Hessen";"Werra-Meißner-Kreis";-;"-";0,66;0,66
"065330009009";"Limburg a.d. Lahn";"Hessen";"Limburg-Weilburg";-;"-";0,66;0,66
"059740036036";"Rüthen";"Nordrhein-Westfalen";"Soest";-;"-";0,66;0,66
"059620004004";"Altena";"Nordrhein-Westfalen";"Märkischer Kreis";-;"-";0,66;0,66
"059580036036";"Olsberg";"Nordrhein-Westfalen";"Hochsauerlandkreis";-;"-";0,66;0,66
"057740032032";"Paderborn";"Nordrhein-Westfalen";"Paderborn";-;"-";0,66;0,66
"057660036036";"Kalletal";"Nordrhein-Westfalen";"Lippe";-;"-";0,66;0,66
"055700032032";"Ostbevern";"Nordrhein-Westfalen";"Warendorf";-;"-";0,66;0,66
"055700028028";"Oelde";"Nordrhein-Westfalen";"Warendorf";-;"-";0,66;0,66
"053820048048";"Rheinbach";"Nordrhein-Westfalen";"Rhein-Sieg-Kreis";-;"-";0,66;0,66
"053820020020";"Hennef (Sieg)";"Nordrhein-Westfalen";"Rhein-Sieg-Kreis";-;"-";0,66;0,66
"053700004004";"Erkelenz";"Nordrhein-Westfalen";"Heinsberg";-;"-";0,66;0,66
"051700024024";"Moers";"Nordrhein-Westfalen";"Wesel";-;"-";0,66;0,66
"034540041041";"Papenburg";"Niedersachsen";"Emsland";-;"-";0,66;0,66
"032510041041";"Syke";"Niedersachsen";"Diepholz";-;"-";0,66;0,66
"031560011011";"Osterode am Harz";"Niedersachsen";"Osterode am Harz";-;"-";0,66;0,66
"010610029029";"Glückstadt";"Schleswig-Holstein";"Steinburg";-;"-";0,66;0,66
"150880205205";"Leuna";"Sachsen-Anhalt";"Saalekreis";-;"-";0,67;0,67
"150840355355";"Naumburg (Saale)";"Sachsen-Anhalt";"Burgenlandkreis";-;"-";0,67;0,67
"100440120120";"Wadgassen";"Saarland";"Saarlouis";-;"-";0,67;0,67
"096630000000";"Würzburg";"Bayern";"Würzburg";-;"-";0,67;0,67
"084350035035";"Meckenbeuren";"Baden-Württemberg";"Bodenseekreis";-;"-";0,67;0,67
"083170057057";"Kehl";"Baden-Württemberg";"Ortenaukreis";-;"-";0,67;0,67
"082150084084";"Ubstadt-Weiher";"Baden-Württemberg";"Karlsruhe";-;"-";0,67;0,67
"071330006006";"Bad Kreuznach";"Rheinland-Pfalz";"Bad Kreuznach";-;"-";0,67;0,67
"065340004004";"Biedenkopf";"Hessen";"Marburg-Biedenkopf";-;"-";0,67;0,67
"065310014014";"Pohlheim";"Hessen";"Gießen";-;"-";0,67;0,67
"064400001001";"Altenstadt";"Hessen";"Wetteraukreis";-;"-";0,67;0,67
"064390004004";"Geisenheim";"Hessen";"Rheingau-Taunus-Kreis";-;"-";0,67;0,67
"064390003003";"Eltville am Rhein";"Hessen";"Rheingau-Taunus-Kreis";-;"-";0,67;0,67
"059660024024";"Olpe";"Nordrhein-Westfalen";"Olpe";-;"-";0,67;0,67
"057660032032";"Horn-Bad Meinberg";"Nordrhein-Westfalen";"Lippe";-;"-";0,67;0,67
"057620008008";"Beverungen";"Nordrhein-Westfalen";"Höxter";-;"-";0,67;0,67
"057580012012";"Herford";"Nordrhein-Westfalen";"Herford";-;"-";0,67;0,67
"057540052052";"Werther (Westf.)";"Nordrhein-Westfalen";"Gütersloh";-;"-";0,67;0,67
"057540044044";"Verl";"Nordrhein-Westfalen";"Gütersloh";-;"-";0,67;0,67
"057540016016";"Harsewinkel";"Nordrhein-Westfalen";"Gütersloh";-;"-";0,67;0,67
"055580032032";"Nottuln";"Nordrhein-Westfalen";"Coesfeld";-;"-";0,67;0,67
"055540032032";"Isselburg";"Nordrhein-Westfalen";"Borken";-;"-";0,67;0,67
"053780008008";"Burscheid";"Nordrhein-Westfalen";"Rheinisch-Bergischer Kreis";-;"-";0,67;0,67
"053620012012";"Brühl";"Nordrhein-Westfalen";"Rhein-Erft-Kreis";-;"-";0,67;0,67
"053340012012";"Eschweiler";"Nordrhein-Westfalen";"Städteregion Aachen";-;"-";0,67;0,67
"051580020020";"Langenfeld (Rhld.)";"Nordrhein-Westfalen";"Mettmann";-;"-";0,67;0,67
"034570014014";"Moormerland";"Niedersachsen";"Leer";-;"-";0,67;0,67
"034570013013";"Leer (Ostfriesland)";"Niedersachsen";"Leer";-;"-";0,67;0,67
"034550026026";"Varel";"Niedersachsen";"Friesland";-;"-";0,67;0,67
"034530005005";"Emstek";"Niedersachsen";"Cloppenburg";-;"-";0,67;0,67
"034510002002";"Bad Zwischenahn";"Niedersachsen";"Ammerland";-;"-";0,67;0,67
"032570031031";"Rinteln";"Niedersachsen";"Schaumburg";-;"-";0,67;0,67
"031510040040";"Wittingen";"Niedersachsen";"Gifhorn";-;"-";0,67;0,67
"010590075075";"Schleswig";"Schleswig-Holstein";"Schleswig-Flensburg";-;"-";0,67;0,67
"120700316316";"Pritzwalk";"Brandenburg";"Prignitz";-;"-";0,68;0,68
"120690306306";"Kloster Lehnin";"Brandenburg";"Potsdam-Mittelmark";-;"-";0,68;0,68
"096730114114";"Bad Neustadt a.d. Saale";"Bayern";"Rhön-Grabfeld";-;"-";0,68;0,68
"091870122122";"Bruckmühl";"Bayern";"Rosenheim";-;"-";0,68;0,68
"083155002015";"Breisach am Rhein";"Baden-Württemberg";"Breisgau-Hochschwarzwald";-;"-";0,68;0,68
"082155004099";"Graben-Neudorf";"Baden-Württemberg";"Karlsruhe";-;"-";0,68;0,68
"081180019019";"Gerlingen";"Baden-Württemberg";"Ludwigsburg";-;"-";0,68;0,68
"066330013013";"Hofgeismar";"Hessen";"Kassel";-;"-";0,68;0,68
"064390011011";"Niedernhausen";"Hessen";"Rheingau-Taunus-Kreis";-;"-";0,68;0,68
"064380012012";"Rödermark";"Hessen";"Offenbach";-;"-";0,68;0,68
"064310007007";"Fürth";"Hessen";"Bergstraße";-;"-";0,68;0,68
"059110000000";"Bochum";"Nordrhein-Westfalen";"Bochum, Stadt";-;"-";0,68;0,68
"057660008008";"Bad Salzuflen";"Nordrhein-Westfalen";"Lippe";-;"-";0,68;0,68
"053580032032";"Langerwehe";"Nordrhein-Westfalen";"Düren";-;"-";0,68;0,68
"051660024024";"Schwalmtal";"Nordrhein-Westfalen";"Viersen";-;"-";0,68;0,68
"051660004004";"Brüggen";"Nordrhein-Westfalen";"Viersen";-;"-";0,68;0,68
"051620004004";"Dormagen";"Nordrhein-Westfalen";"Rhein-Kreis Neuss";-;"-";0,68;0,68
"051580016016";"Hilden";"Nordrhein-Westfalen";"Mettmann";-;"-";0,68;0,68
"051580008008";"Haan";"Nordrhein-Westfalen";"Mettmann";-;"-";0,68;0,68
"034580014014";"Wildeshausen";"Niedersachsen";"Oldenburg";-;"-";0,68;0,68
"033600025025";"Uelzen";"Niedersachsen";"Uelzen";-;"-";0,68;0,68
"032560022022";"Nienburg (Weser)";"Niedersachsen";"Nienburg (Weser)";-;"-";0,68;0,68
"032550023023";"Holzminden";"Niedersachsen";"Holzminden";-;"-";0,68;0,68
"031550001001";"Bad Gandersheim";"Niedersachsen";"Northeim";-;"-";0,68;0,68
"031510025025";"Sassenburg";"Niedersachsen";"Gifhorn";-;"-";0,68;0,68
"010560050050";"Wedel";"Schleswig-Holstein";"Pinneberg";-;"-";0,68;0,68
"160720018018";"Sonneberg";"Thüringen";"Sonneberg";-;"-";0,69;0,69
"150850135135";"Halberstadt";"Sachsen-Anhalt";"Harz";-;"-";0,69;0,69
"130595922101";"Wolgast";"Mecklenburg-Vorpommern";"Ostvorpommern";-;"-";0,69;0,69
"091870117117";"Bad Aibling";"Bayern";"Rosenheim";-;"-";0,69;0,69
"071310077077";"Sinzig";"Rheinland-Pfalz";"Ahrweiler";-;"-";0,69;0,69
"064400012012";"Karben";"Hessen";"Wetteraukreis";-;"-";0,69;0,69
"064360007007";"Hofheim am Taunus";"Hessen";"Main-Taunus-Kreis";-;"-";0,69;0,69
"064350028028";"Steinau an der Straße";"Hessen";"Main-Kinzig-Kreis";-;"-";0,69;0,69
"064350009009";"Freigericht";"Hessen";"Main-Kinzig-Kreis";-;"-";0,69;0,69
"064320002002";"Babenhausen";"Hessen";"Darmstadt-Dieburg";-;"-";0,69;0,69
